,user
5462,779031495
3403,779209330
5323,779229903
6709,779526696
6729,779601824
2271,779689073
8509,779691928
7824,779863358
8524,779888118
3975,780269912
10222,780555799
10678,780712653
3494,780876327
2131,781055788
3635,781116389
7830,781154802
11384,781177590
9805,781289861
8186,781631710
440,782138098
4157,782155491
4679,782389739
9703,782473736
4613,782687123
4198,782817866
6077,783135079
4837,783151924
756,783346503
11529,783472527
327,783510790
7136,783512884
1952,783530098
7540,783577219
361,783662329
213,783959537
289,784230643
10429,784410792
9145,784493944
9277,784590273
1051,784698109
6336,785145304
9943,785270780
10426,785312870
8278,785959110
3946,786076944
5396,786188774
7101,786361001
7139,786571629
5306,786593240
8929,786853378
4023,786879689
7516,786981308
3625,787100461
881,787140758
7500,787174079
3730,787295755
6101,787544819
750,787574338
1333,787643124
1695,788112039
7382,788256510
4027,788601467
10713,788784232
10299,788886488
11460,789080569
7049,789089057
10269,789241610
5800,789255863
2766,789312673
8098,789383230
3429,789701606
10532,790224812
11107,790518813
9294,790524136
10694,790638918
5231,790848312
1308,791080291
673,791127008
7422,791157487
2773,791241303
8679,791524592
2112,791618646
5228,791704499
8648,791892797
3092,792094135
9621,792154773
31,792166599
9561,792253582
8445,792574979
8258,792614661
3670,792670665
6470,792730135
11028,793039883
4866,793067061
9477,793137214
5455,793159226
349,793170321
7329,793317849
3034,793359984
9375,793605753
11268,793765247
5390,793856685
9993,794181251
6550,794297073
9789,794371669
3953,794379079
9200,794434940
10891,794693165
5871,794738425
1997,794784164
3149,794823214
988,794868316
657,794869181
5592,795053500
3668,795534275
819,795546178
6430,795564018
7460,795564969
3330,795677145
5454,795735351
5519,795765238
6022,796644977
2750,797027391
3321,797102856
4765,797110489
8975,797356349
5302,797426294
10603,797547486
1839,797734386
9281,797774599
2027,797839987
4599,797967078
9130,797990202
5656,798206994
5266,798337595
3501,798488257
9958,799425583
6901,799770983
2287,799985404
2230,800380796
10859,800453359
1592,800485878
9529,800730362
10663,800752420
11353,800905895
1975,801106327
7787,801163810
450,801347464
6986,801380498
9119,801608310
11382,801744345
2,801908244
1243,801930122
1918,802086864
6388,802094306
4174,802982033
708,803370278
2645,803372951
7901,803581406
9469,803993963
1476,804143744
7813,804149399
6848,804511094
3857,804987779
4501,804995878
2392,805002854
11408,805053038
5277,805694943
9542,805788295
4257,805879060
3675,806026100
1863,806296502
6933,806373133
8100,807069761
1514,807218882
8773,807464115
4047,807651742
308,807690184
11331,807694224
1316,807924170
4237,808094980
11165,808131777
10421,808564172
2782,809064494
2507,809158682
11213,809203119
10884,809508127
11336,809545086
5821,809619618
8962,809704560
5392,809717606
6510,809878528
7262,810018414
10339,810536965
1164,810626848
2928,810646651
5651,810868885
4625,811043956
11425,811079407
7470,811495961
4664,811704619
6385,811723342
10816,811933465
9674,811935891
5086,812140107
2998,812244440
6146,812344830
11593,812455507
10615,813102628
4748,813971913
1469,814618534
3877,814683010
3075,814714347
6056,814974367
1379,815285871
1567,815580750
10750,815897583
7115,816067607
8213,816573880
9437,816868059
1520,817189180
7621,817214439
9810,817265346
5447,817620870
7960,817701493
6466,817778054
3032,818064013
11207,818174746
8322,818384554
1973,818396926
8738,818981252
10053,819171320
11051,819321243
1961,819499067
10366,820197409
4224,820441412
6844,820453484
3413,821010171
6464,821106085
5873,821261318
9116,821613028
9744,821693685
2601,821716934
8540,821796421
5921,821957761
4004,822072073
10188,822147743
731,822527513
9367,822768249
1906,822832538
7593,823291829
496,823311205
3628,823437729
6669,823568720
6490,823602558
7379,823662067
2315,823701972
2715,823893203
9793,823996996
1689,824030782
8333,824186053
11205,824386157
3368,824432444
2696,824530935
419,824554901
10248,825301685
9832,825549745
6987,825745062
7140,825993738
188,826039655
7057,826053219
2350,826097329
5195,826673544
10271,826788587
9771,826854930
5678,826930920
9483,827048216
2146,827225850
3641,827577372
3142,827653797
7896,827859287
9843,828000649
2517,828098969
4791,828140312
2868,828206006
10665,828721302
3026,829150376
7064,829389560
3751,829554922
3581,829679900
8586,829694770
7992,829733197
9618,830078941
4842,830112216
4345,830232337
952,830546314
59,830605345
2821,830652112
4279,830765977
3522,830874725
4404,830932332
8187,830963135
7619,831043474
8884,831133973
8717,831426100
2359,831631240
8026,831663151
11662,831720125
2639,832183836
5044,832300579
5104,832588425
10311,832641685
383,832656009
1669,832752348
5698,832897933
9643,833035943
1190,833039024
5903,833196894
6450,833217290
8292,833337888
11356,833483026
5465,833723893
9434,834162781
9985,834235409
9456,834318256
8904,834397120
10013,834593971
1538,834997992
81,835068298
10818,835117856
1050,835347468
7010,835562436
2929,835800451
9338,835847419
3796,835927120
5414,836064323
5890,836078875
2867,836289461
1171,836365649
4464,836517998
11246,836581218
7910,836709824
11629,836843248
5343,836868294
8844,836870732
2024,837016347
5091,837151456
11014,837168826
8114,837236654
7762,837528243
3150,837596115
6176,837681107
6489,837707815
8683,837904420
10439,837959573
3485,838579426
5575,838596189
9361,838598038
2613,838842503
10335,839033533
2770,839219300
11431,839442823
10946,839549577
8003,839712226
8359,839867151
8560,839873266
10054,839969629
2334,840652586
8321,840755553
6957,840993787
10699,841243667
467,841463984
2104,842068654
4048,842157148
5010,842167936
11262,842687405
9728,842716003
11099,842916541
3812,842923175
8150,843143621
4335,843180269
8591,843464775
2942,843660312
1635,843727167
6465,843788912
5466,843795107
6577,843871024
9697,843951215
705,844177330
7804,844743312
7748,844864550
3550,844956377
10780,844964128
8723,845022506
3379,845256866
7670,845282916
4716,845515728
8921,845543257
4036,845902621
7031,846221218
3431,846406054
2594,846744821
3615,847166105
3640,847681052
8024,848128398
4095,848228925
5731,848675121
10313,848681162
3361,848817726
1282,848965221
7955,849174650
9709,849211794
6232,849253641
11275,849396085
2806,849467226
5301,849670500
5657,849807526
6408,850101541
6028,850332391
7672,850335745
8396,850387538
7536,850702314
1427,851264327
10350,851368053
367,851458999
7474,851572195
5140,851705578
1573,851892831
7061,851955172
4835,852015396
10531,852212355
9496,852524979
1962,853018629
4180,853285859
8011,853631626
5842,854090841
4966,854200826
7156,854314431
10205,854355559
10449,855042669
11477,855159075
4045,855343694
11734,855522672
1899,855537475
10517,855733557
10057,855853168
1638,855911111
5676,856011571
5084,856089917
5799,856118906
4001,856502884
10667,856920543
8733,857614271
3071,857651365
9408,857668636
10821,858001995
2751,858034097
1381,858208675
9502,858687291
444,858859792
7291,859425960
3046,859628405
4562,859643464
8695,859792010
4318,859886019
1838,860002628
1058,860076275
3463,860201697
295,860451979
3009,860639463
601,861131555
647,861332002
8203,861363386
2272,861372775
1389,861691317
5743,861781362
3646,861919606
5816,861945115
9334,862025562
10515,862504095
5421,862808162
8532,862916610
8107,863325996
10820,863338712
895,863539625
113,863605696
4604,863734062
3173,863881166
7908,865114605
7948,865839042
2959,865845270
2128,866208003
7561,866404425
10994,866431921
4681,866484081
11535,866845751
4710,867197741
8538,867531027
11585,867553320
9339,868314543
678,868414999
9255,868474142
6309,869170609
7944,869337148
3860,869363347
11064,869728441
6707,869885299
4243,870103305
131,870610007
1411,870687835
2728,870694561
9214,870821075
10166,871074943
4271,871170922
7,871227967
6539,872129963
7741,872449742
2377,873359337
5929,873482083
5727,873747707
7075,874037413
3600,874258078
8057,874258876
8253,874579431
1647,874719463
9538,874913135
11675,875137200
2521,875166999
10970,875205265
2737,875522231
6298,875587704
4441,875724025
1356,875805021
841,875965404
1790,876047715
6241,876274769
11661,877081653
4322,877085555
8705,877118801
712,877182007
3160,877231544
7551,877793356
7009,878201750
6137,878244528
3435,878342306
8134,878447545
6458,878545524
1371,878561984
8870,878758080
6400,879136430
8703,879223218
8145,879343317
11433,879350260
709,879608519
1067,879791441
4951,879801093
5046,879808525
7283,879844256
9874,880293444
567,880513629
11033,880575168
9174,881054567
11011,881325616
480,881553192
10837,881585215
10934,881864122
7632,881906602
2406,882266335
10172,882590794
5533,883015070
8960,883214985
10852,883374182
7077,883569358
6100,883599267
6326,883632689
2300,883997157
4471,884409187
3194,885446746
10304,885463766
3363,885534864
6678,885582686
7407,885767786
8303,885770600
3908,886221611
1622,886413156
7047,886634951
2947,886679392
4220,886723684
11402,887267517
912,887343625
3800,887391119
3829,887484739
7981,887730378
10050,887924825
7102,887998289
7108,888125359
7228,888201487
9184,888430716
3365,888556151
4672,888561069
11239,888640604
11368,888931247
3141,888961428
3994,889201313
2943,889532275
2921,889571638
166,889580347
9614,889670176
2060,889998462
5759,890570136
2760,890717433
1176,890849390
10038,890931167
3244,890985135
2532,891073605
4950,891118348
2195,891714977
3116,891746888
818,892004718
2702,892565609
9495,892774456
9407,892819795
4439,892828877
3404,892871994
9533,892911832
109,893217417
9850,893885800
8485,893965328
1277,894411339
6653,894695457
6350,894824387
10141,894849681
9705,894879189
8600,894890147
10217,894891139
9386,895144581
2546,895244351
8304,895342607
7134,895448503
1169,895600450
8045,895836658
5504,896525740
1673,896862133
5738,896969842
999,897106533
2223,897414607
7966,897476006
4383,898190230
1528,898282915
11616,899259276
7933,899899969
7224,899952879
7994,900058778
8850,900069211
2130,900198110
3397,900294837
4455,900380079
2727,900604708
9166,900865503
2712,901225921
2948,901315642
6796,901361193
3593,901514542
3716,901582167
8819,901734725
728,902102860
7692,902133071
6959,902294149
5805,902609029
60,902814401
4064,902877900
224,903171809
1857,903263881
10169,903375535
6681,903412687
596,904108708
10761,904219983
5930,904245039
5640,904274149
11238,904440509
9576,904704935
7356,905273558
3583,905313012
3088,905314593
5529,905732628
2804,905827157
8519,906066950
11379,906687130
7071,906958185
1383,907466327
112,907636614
9880,908208521
7345,908254331
9796,908647284
1035,908702262
6279,908871937
10671,908927889
11591,909226463
9770,909594241
9228,909713749
3785,910072961
9233,910116106
1422,910207255
2815,910256263
11566,910258034
8327,910276797
6246,910482922
336,910912150
481,911049542
4692,911233771
6007,911624400
6050,911843239
10709,911864275
903,912365092
9447,912762474
8266,912828773
10142,913108666
9356,913271418
8158,913387576
9936,914135816
1772,914381312
6663,914605714
4822,914873123
6619,915072203
10702,915087354
1917,915273737
10556,915417257
6253,915488681
8236,915597301
2859,916146439
8435,916267278
1387,916552326
1513,916577018
273,916997148
6140,917236683
3100,917252723
6426,917428796
8680,917800178
11619,917919681
10838,917982992
10218,918092035
75,918188444
5756,918261211
128,918340873
507,918341794
251,918763862
2333,919096536
8702,919215524
4212,919317564
362,919327384
5866,919440192
7021,919553370
5915,919879351
6814,920259707
10227,920413328
6588,920886809
5632,921077421
6695,921097458
7856,921654612
2481,921755567
9381,921789112
11476,922124495
2920,922261973
4244,922951002
1256,923031055
2284,923046415
10542,923187479
4265,923286774
5246,923337870
1613,924057406
6181,924555776
7695,924580710
1988,924647165
11483,924682242
3123,924730584
5265,924889664
10541,925277260
1773,925349558
9084,925848844
5695,926405416
2602,926526486
6921,926843458
11427,926922450
8552,926942483
5219,926961728
1953,927105056
8882,927266710
6858,927293925
1950,927753380
8347,928003301
6021,928482530
7467,928581565
8536,928908738
5092,929149511
6419,929261738
10557,929499922
9298,930152489
7080,930243079
11607,930312002
6156,930317231
2266,930598601
11486,930671372
7768,930674142
2083,930806538
6215,931582250
1929,931694896
408,931718404
5208,931960914
10363,932034730
8732,932093625
9907,932275173
1478,932311910
2099,932313230
11154,932570559
9489,932784606
3922,933089944
227,933134370
6624,933267583
4543,933656963
11261,933705953
5692,934171592
7789,934304725
9140,934436280
11283,934517574
10877,934804574
2652,934983184
8720,935567645
9569,935797415
1525,935899895
7796,936206026
10778,936363786
10518,936429087
5934,936590877
7328,936734087
5985,937002591
827,937073008
9734,937220096
1825,937856920
9975,938255608
8361,938374988
10767,938778624
8514,938825293
5453,939035006
6943,939051202
11514,939546627
9629,939869078
6679,940010656
5434,940108284
2800,940229261
6601,940354398
4969,940603637
10646,940736143
2451,941107900
10470,941151624
3078,941682815
6218,941714573
7182,941805877
9587,941935092
8645,942286494
4508,942573622
3269,942574111
4833,942647481
2764,943133801
3234,943139881
3336,943204613
1903,943813510
6357,943836465
3200,943919767
1426,944020121
4498,944023163
9912,944083423
11741,944176367
6742,944423080
691,944482843
682,945002128
6502,945082839
4986,945597628
6826,945739956
11111,945791211
10629,946129200
6446,946591401
1523,946772070
11570,947092378
4647,947798206
10731,948085290
6632,948198711
10889,948411351
7834,948658662
6167,948833500
11496,949191326
4140,949343716
2669,949462005
10164,949775259
7152,950141506
3963,950953639
10810,951125745
9748,951228679
9071,951265168
2729,951435494
4049,951495681
6968,951620515
4096,951688220
8467,951758532
8371,952313918
11243,952408036
7464,952463826
5541,952554787
11695,952623590
7104,953246263
4741,953389707
6369,953593988
6297,953608947
4139,953801142
4042,954128422
4669,954148035
11068,954359151
6865,954909501
456,954974898
10312,955440678
7252,955698361
4633,955805830
5320,956078553
4327,956158960
4933,956183152
3660,956587341
1291,956718582
7650,957040227
6981,958171236
3967,958182370
3711,958344170
9951,958372729
1611,958423219
2596,958572206
3267,958877875
8331,959061184
780,959789871
3107,959957631
10082,960033467
9892,960169748
9528,960286204
3794,960632795
5566,960720070
4733,960945714
6433,960980925
11670,961470752
571,961875001
556,962062138
10427,962158192
6701,962282975
163,962363637
5038,962408363
8424,962451993
11679,962918781
2170,963178030
6110,963215706
1095,963222133
2328,963592012
3840,963750950
10614,963850045
8751,964145772
398,964293093
6853,964315513
9247,964530023
8630,964934161
5283,965044805
3545,965143377
8511,965741553
1281,966183648
8111,966660285
7153,966762721
11557,967203410
3310,967264567
10014,967556420
5159,968296952
4556,968322703
10519,968669468
9801,969055305
6219,969708704
7592,969988412
10500,970712960
9756,970772687
9193,970903502
10613,971165648
3461,971188477
1585,971465809
5855,971499403
1129,971564869
1756,971784045
11080,971992441
5823,972658715
4487,972674916
5488,972750648
2423,972981443
3560,973126834
8837,973330744
8972,973449526
4062,973777255
6832,973813275
11598,973930573
9485,974333089
123,974557437
3109,974560145
3928,974680141
5825,974861306
1517,974972511
4081,975231015
11106,975870156
1841,975886074
6562,975928471
9717,976616633
276,976792151
9056,976906477
1227,977077237
2954,977210493
5154,977401524
8580,977410343
2429,977521210
9765,977585262
4324,977794713
10959,978083892
2159,978150449
6153,978696840
10721,978792332
3057,978998993
7705,979053527
6973,979064549
2396,979347956
9733,979884951
2143,980491318
5737,980985070
7297,981155945
9468,981191696
6292,981370979
1935,981434539
6335,981823698
834,982220459
8868,982227082
7116,982478589
10184,982516312
11071,982773747
11267,982860730
7466,983294218
32,983584204
8159,983759750
6463,984157034
3274,984515941
5801,984809023
6718,985236118
8582,985247424
7023,985259415
10841,985604308
5623,985797480
5139,986129404
5542,986409759
1596,986939628
10094,987144327
4697,987238344
6145,987346310
1004,988008651
6235,988503162
9963,988557647
5048,988788959
10920,988912966
3169,989116900
2816,989372918
8058,989446481
10464,989462715
10498,989627217
1848,989639372
3573,989875777
10413,989948821
8644,989993617
8048,990155833
7958,990300952
1688,991173641
9433,991578754
10286,991991505
9229,992309546
10942,992631442
1420,993105778
7452,993298773
8861,994274181
9662,994275498
5978,994563165
6557,994819471
5579,994858348
4686,994957357
8817,995074905
2197,995256713
5489,995406858
8443,995458599
11310,995898978
7321,996094133
6341,996298371
9284,996517858
5723,996538510
7257,996674383
2275,997122904
796,997430015
10351,997450127
7831,997641317
7017,997993187
1598,998290120
10231,998578689
3678,999981509
7867,1000212602
8970,1000571215
8293,1000709377
1496,1001149553
10573,1001160590
1630,1001510402
3819,1001826947
2422,1002125890
3047,1002550889
2206,1002819160
3137,1003204531
4127,1003214465
2540,1003272719
8815,1003368625
11639,1003407777
8307,1003491101
3245,1003558220
3732,1003775283
4596,1003781231
11631,1004250581
138,1004427957
6270,1004566303
5423,1004775926
7442,1005058836
1222,1005909816
6300,1005998142
5373,1006147705
5881,1006151224
7206,1006172873
9377,1006246459
8174,1007037444
10302,1007406552
5285,1007439272
1926,1008016394
7148,1008259293
7185,1008330962
197,1008875406
3281,1009562687
7752,1009596617
6783,1009688148
8388,1009700070
1709,1009998728
873,1010146289
8557,1010183109
6999,1010311093
7246,1010767586
7309,1011221550
4903,1011229437
8754,1011644995
6638,1011761485
7085,1011815612
8886,1011881023
10510,1011990063
7429,1012273806
4656,1012806960
9498,1013022132
11457,1013063430
7699,1013143303
29,1013604938
6979,1013671532
8964,1013723692
4467,1013791072
2431,1013875488
4548,1014353056
6532,1014610762
2789,1014613830
7316,1015278210
5070,1015713869
1818,1016129278
5571,1016274224
4696,1016408022
4304,1016501094
11732,1016560056
11163,1016648211
10253,1017069184
10197,1017220198
3940,1017694311
7045,1017745141
9671,1017804857
7197,1018049262
449,1018458350
4009,1018739285
6173,1018813330
8690,1019597307
11510,1019675181
885,1019984137
11069,1020102743
7443,1020535546
3868,1020955735
209,1021524873
4979,1021731431
3706,1021896705
445,1022197197
3742,1022257562
5050,1022361149
10415,1022990279
8521,1023099939
10503,1023379995
2479,1023447323
9471,1023808522
7471,1024026082
3108,1024079001
2000,1024358398
7892,1024677819
744,1025654063
8124,1026253946
5431,1026314455
1974,1026376211
11536,1027609215
959,1028004286
3015,1028039537
6149,1028344427
4985,1028364248
9238,1028582924
1267,1028825893
5240,1028876785
4410,1029366110
359,1029654296
2155,1029858315
7836,1029940499
5614,1030073485
8866,1030158130
3599,1030301211
2573,1030323855
4451,1030509610
5358,1030649985
2591,1031073345
7648,1031209134
11178,1031401161
9393,1031454855
765,1031767384
686,1031903451
4414,1031949191
950,1032082235
7627,1032083712
10409,1032119009
10915,1032158746
10637,1032162976
5123,1032813959
2213,1032963054
3399,1033080610
10516,1033542488
7879,1034019064
5953,1034242758
6127,1034443264
11335,1034447965
6592,1034480073
5271,1034726015
11745,1034738450
7689,1035145339
11186,1035338064
5944,1035657091
4274,1035726612
794,1035729399
11038,1036485306
8218,1036956716
3505,1037018649
2534,1037963216
10846,1038311263
10129,1038455476
11250,1038558663
8239,1038601493
6045,1038846192
10473,1038966703
2873,1039123440
6594,1039300544
4093,1039329099
195,1039402932
5251,1039414524
10723,1039423434
7287,1039590349
11256,1039696462
502,1039961138
7976,1040037516
2449,1040040923
10273,1040152436
6829,1040227949
2002,1040280199
6338,1040487015
4821,1041161677
186,1041481661
2249,1041869725
404,1042039275
9589,1042119341
4688,1042187166
3359,1042437894
6721,1042446406
6315,1042486357
190,1043258864
1914,1044229704
1537,1044263289
9349,1044294809
2103,1044409022
6098,1044685070
6553,1044728978
2657,1044913485
6914,1045760877
9286,1046025199
10918,1046557254
8501,1046675995
5029,1047089366
1259,1047383629
4269,1047613776
11226,1048153192
6438,1048338002
3824,1048755965
7200,1048857292
6779,1049277658
218,1049375933
4601,1049859919
2172,1049951317
10831,1050079089
5281,1050200128
10126,1050499313
7286,1050546234
10279,1051390421
9552,1051519243
924,1051630623
868,1051882272
10137,1052114956
9159,1052215157
8894,1052360220
3072,1052397998
8832,1053014827
9457,1053127806
7188,1053313246
1867,1053498790
5311,1053614038
7637,1053626405
1539,1054363545
5002,1054498672
4894,1054535314
10032,1054681040
8851,1054838538
10245,1054895736
8897,1055150334
865,1055257214
10491,1055412157
11293,1055476879
4698,1055748361
9192,1056024526
11168,1056162265
11305,1056544268
5847,1056861593
2865,1056864062
7726,1057529509
5829,1057573713
3553,1057701566
11169,1057957457
7577,1058309963
3925,1058616316
11525,1059035160
6306,1059194845
577,1059519468
4773,1059586003
7245,1059978405
9347,1060111352
10701,1060239089
5125,1060430512
4459,1060490421
572,1060818650
2091,1061132860
5168,1061618761
3700,1061660155
5197,1062190409
6868,1062351331
2688,1062365373
8299,1062401498
4904,1062413789
6255,1062473323
1013,1062525538
2420,1062747208
2035,1062781926
1092,1062870679
315,1063000340
232,1063093570
7542,1063455327
4559,1064307411
4107,1064703960
11563,1064756459
8545,1064814657
10669,1065119514
3647,1065296176
7690,1065575345
1338,1065914108
1302,1065977126
3104,1066305569
3597,1066332915
7505,1066959103
3624,1067600228
8285,1067787118
8225,1068175354
11579,1068218030
3787,1068808026
10786,1068853244
176,1069164065
9825,1069657762
7092,1069665328
3983,1069768889
9068,1069981091
3382,1070384356
622,1070501012
2252,1070807316
2344,1071229832
718,1071532135
7874,1072163731
3380,1072175449
5815,1072213384
11089,1072280379
2093,1072420417
2340,1072518405
5087,1072564587
10633,1073686655
4909,1073942301
5901,1074200717
1445,1074470535
6648,1074474554
10832,1075584088
6460,1075670419
11542,1075736335
6924,1075940999
9484,1076498491
10030,1076500693
11035,1076761283
5321,1076902922
9863,1077130621
2814,1077556684
8765,1077782308
6677,1077865045
7878,1078146361
1532,1078285959
7000,1078593253
8963,1078725315
538,1078971717
11147,1079137718
3012,1079357171
5163,1079670714
11170,1080219501
11383,1081142038
9800,1081231389
3205,1081299087
10023,1081779455
10792,1081816696
9216,1082135443
3632,1082664807
2445,1082862215
4067,1083530875
3904,1084032803
10705,1084116847
6551,1084380847
10659,1085492944
3307,1085602070
1352,1085694987
6633,1085919066
4940,1086625160
1738,1086653046
423,1087103159
4839,1087465791
7423,1087503502
6231,1087668161
10232,1087767460
8617,1088530698
6,1088671599
8238,1089163710
7915,1089229431
11584,1089253548
9054,1089358148
6240,1089452932
8050,1089551005
8896,1090429077
1963,1090525964
4802,1090730338
3098,1090936105
968,1091003929
6104,1091207231
816,1091672492
8143,1091752941
8122,1092080667
11442,1092594922
3889,1092820776
3680,1093242485
8983,1093285445
1467,1093435583
6580,1093531611
8448,1093596763
3488,1093611888
3588,1093902625
3077,1094065218
4159,1094194013
9280,1094420613
875,1094837710
121,1094851355
6288,1094954756
1262,1095390849
11628,1095396501
7053,1095508462
3371,1095584848
6027,1095608206
4806,1095702648
3521,1096498031
3344,1096643121
10634,1097043037
1633,1097090343
2044,1097716068
621,1098503692
7301,1099634098
7322,1099839201
8865,1099932111
6990,1100107807
8038,1100548123
10005,1101317115
4002,1102199695
10442,1102448030
3849,1102604422
1690,1102683693
6618,1103152665
34,1104538698
1815,1104648118
10145,1104649498
2361,1104677560
7081,1105530067
2152,1105760941
1851,1106071926
2493,1106319404
11627,1106524631
3509,1107799382
4795,1108083091
6836,1108113707
9258,1108515301
2994,1108561014
4506,1109046816
740,1109083777
6961,1109122375
687,1109489857
3802,1109901724
6818,1110032655
2285,1110169717
4823,1110387659
5750,1110915490
4394,1110974299
1278,1111318052
8104,1111815736
3471,1111889756
11249,1112030058
10748,1112650775
6334,1112777830
1214,1112815619
10354,1112997674
1912,1113047588
5292,1113092412
5335,1113621112
3548,1113968279
11466,1114066533
11462,1114194493
1407,1114501580
11692,1114856483
286,1115983638
4437,1116740961
3426,1116844797
2274,1117626727
7993,1118050094
1859,1118500882
11190,1118502335
1070,1118732991
5063,1119034116
3212,1119165096
2236,1119466630
3623,1119526694
1152,1119538902
10399,1119807023
5810,1120225078
8167,1120785911
6009,1121441953
4946,1121610243
4630,1121824040
10208,1123096506
932,1123496058
8708,1123975159
6196,1124296793
9658,1125653921
984,1125668036
11652,1125922881
4030,1125942438
3102,1126117118
4856,1126262393
9886,1126533429
6513,1126633290
3595,1126854105
5546,1126940096
3320,1127013262
2578,1127508236
2725,1128521223
7583,1128588095
8831,1128894056
1527,1129638146
3134,1129859654
7951,1130320963
5146,1130398584
5688,1130513849
11660,1130651594
11287,1130756156
2455,1131040673
10835,1132716172
2233,1132793046
6613,1133143842
6691,1133532377
5867,1133628404
4025,1134543932
5724,1134621244
4411,1134880652
1007,1135017600
5905,1135236890
9738,1135254487
1632,1135923783
8136,1136324934
5793,1136428333
2180,1137129193
107,1137397799
3750,1137594759
271,1138427937
6130,1141068137
2415,1141161680
2900,1141706589
8722,1141789177
2437,1142030645
1989,1142385195
11098,1142571096
2487,1142572975
7556,1142865699
8056,1142881994
10879,1143095222
64,1143219768
991,1143808776
2886,1144054577
661,1144307461
3838,1144464770
7243,1144584729
2459,1144975262
2468,1145122367
3249,1145153004
919,1145484939
2557,1145943348
3554,1146090241
8993,1146244599
5069,1146379028
7567,1146776046
6582,1147257669
763,1147262677
8665,1147787618
7172,1148682167
3300,1149219919
1796,1149221570
1705,1149261120
318,1149288647
909,1149895506
5977,1150276446
5395,1150760360
3827,1150831832
1845,1151010109
9718,1151176141
2121,1151548589
10342,1152284901
11564,1152332548
1031,1152384857
2687,1152580045
4931,1152724865
389,1153036052
2497,1153207337
5296,1153248462
1209,1153526699
11562,1153575005
3314,1153956779
4070,1154361269
7980,1154374946
8491,1156081700
656,1156524923
2986,1156798684
6574,1157701191
10376,1158066659
1360,1158222020
50,1158271036
8990,1158288779
11218,1158538860
10348,1158545323
2381,1158713559
7393,1159632673
7679,1160620496
8605,1161634787
5753,1161815822
7631,1162190029
8012,1162325187
228,1162665535
917,1163424290
7566,1164299984
8028,1164480027
7490,1165001067
6660,1165133176
3177,1165271099
6922,1165313143
3278,1166331200
11710,1166547021
9906,1166864584
6816,1168242750
2442,1168328666
4927,1168345856
5400,1168349863
7157,1168588827
3602,1169333593
983,1170011655
9350,1170113235
8762,1170511978
10675,1170548604
10457,1170766148
6008,1171211253
4980,1172783059
7870,1173001648
8839,1173614399
690,1174121198
1121,1174122002
4522,1174182803
3661,1174531193
3853,1174626324
4608,1174822006
9100,1175646587
5822,1175932532
5188,1176628997
8730,1176709658
1770,1177344248
11454,1177453028
7278,1177841668
1580,1177969212
8224,1178809810
4870,1178916023
6187,1179108835
1156,1179833248
7795,1180322289
8785,1180565508
11704,1181045157
3183,1181159610
11680,1181341364
9666,1181667238
8569,1181683388
1749,1183328484
2835,1183446760
6107,1185237216
3193,1185448905
1650,1185470784
1405,1186084764
8444,1186541895
4151,1186705266
8370,1186763974
7110,1187109657
3443,1187295991
7564,1187330797
3049,1187748108
11067,1187993411
6944,1188331478
492,1188980062
11688,1189838414
8594,1190126598
8469,1191560385
10932,1191746946
2642,1191949519
11499,1192091627
8603,1192482814
1745,1192734119
1037,1192991168
8029,1193231075
9063,1193241063
3856,1193352701
5811,1193520599
3343,1193779122
8562,1194080556
1896,1194113274
4511,1194293816
9008,1194869284
9710,1194923870
11211,1195605625
6665,1195994031
5596,1196583699
8242,1196998390
921,1198432469
11708,1198491771
10986,1198900026
5210,1199551866
7155,1199669207
11532,1199672288
5022,1199754649
11568,1200421996
4119,1201194664
6576,1201230747
5401,1202764929
4912,1203077850
5406,1203214811
5889,1203315622
3651,1204356446
7818,1204977839
4896,1206019904
5687,1206066874
1723,1207727782
9884,1207780976
9923,1208453534
8675,1208713920
6759,1209887834
5429,1210756208
6739,1211362735
9027,1211596696
8623,1211812141
11266,1212147741
3870,1212436732
5493,1212839353
8622,1212918067
2008,1213004383
3439,1213476369
506,1213528596
8550,1214506735
966,1214729396
2834,1215388095
6503,1215765635
8746,1215796069
4161,1215884329
4586,1216955982
10991,1218064171
11228,1218183103
7445,1219132587
8564,1219185039
10951,1219285063
4576,1219331492
9273,1219557595
334,1219832141
6060,1220025353
4349,1220189940
9531,1220238038
92,1221601970
4091,1221984819
6311,1223089381
3372,1223134723
402,1223273702
4758,1224362805
3452,1225273321
8102,1225915301
1115,1226069989
5082,1227036690
11386,1229864842
10744,1229924819
4731,1230111499
5952,1230144807
10507,1230249445
4358,1230492780
6067,1231207648
2122,1231651079
9182,1231688974
9018,1231716773
1675,1231974448
2065,1233039611
8753,1233448722
42,1235669171
7713,1236223821
278,1236587182
2908,1236875016
1202,1236970467
9503,1237017358
7935,1237476888
6626,1237789027
4024,1239282707
7519,1240032446
5718,1240217486
9098,1240404820
10213,1240688331
8069,1240717570
8719,1240719760
10216,1240848085
3338,1240853370
11265,1241400882
7788,1241413290
1197,1243509568
3272,1243718702
2151,1243804771
1042,1243818376
1301,1243836870
10301,1243945206
9390,1244118345
164,1244120188
10262,1244885733
10316,1245150739
3740,1246724089
4376,1247057378
5314,1247685974
11060,1248022181
8739,1248342936
9285,1248419701
443,1249478140
2023,1250061594
5941,1250676786
3083,1250742760
3128,1251325535
848,1251495409
5014,1251893274
130,1252717743
7737,1253267859
4663,1254196032
